CustomerID,Recency,Frequency,Monetary,AvgOrderValue,CustomerLifespan,DaysSinceFirstPurchase,AvgPurchaseInterval,PurchaseConsistency,PurchaseDiversity,Cluster,Segment
16734.0,52,3,646.76,215.58666666666667,61,114,1.196078431372549,8.54170851257086,3.1588562416543198,4,New
16735.0,79,5,2247.41,449.48199999999997,255,334,2.208695652173913,15.748848831321707,4.104389472809632,4,Regular
16737.0,53,1,417.59999999999997,417.59999999999997,0,53,0.0,0.0,0.0,3,New
16738.0,298,1,3.75,3.75,0,298,0.0,0.0,0.0,0,At Risk
16739.0,177,1,323.0,323.0,0,177,0.0,0.0,2.3365456491717422,0,At Risk
16742.0,47,1,464.9,464.9,0,47,0.0,0.0,0.0,3,New
16743.0,29,7,2213.13,316.1614285714286,329,359,1.7248677248677249,10.821494843472586,4.0240790808309415,4,Regular
16744.0,11,7,1291.91,184.55857142857144,161,173,0.676595744680851,4.524114531391111,4.632938570579285,2,Regular
16745.0,87,17,7180.7,422.3941176470588,225,312,0.615819209039548,3.139689909279074,3.753817272385792,2,Regular
16746.0,5,18,6680.11,371.1172222222222,354,359,0.7787810383747178,4.431561153518836,4.891003041143822,2,Regular
16747.0,38,2,836.06,418.03,30,68,0.7317073170731707,4.685212856658182,3.067838305677549,4,New
16748.0,18,5,1515.9,303.18,316,334,4.632352941176471,24.49727637115842,3.5969680821619763,4,Regular
16750.0,45,5,623.93,124.78599999999999,187,232,1.9680851063829787,11.378580261476941,3.911199219776343,4,Regular
16751.0,31,1,1764.72,1764.72,0,31,0.0,0.0,2.490761479217457,3,New
16752.0,373,1,207.5,207.5,0,373,0.0,0.0,1.8828666068356734,0,At Risk
16753.0,58,1,223.92000000000002,223.92000000000002,0,58,0.0,0.0,2.8160516996490452,3,New
16754.0,372,1,2002.4,2002.4,0,372,0.0,0.0,0.6321078744498925,0,At Risk
16755.0,114,3,1475.43,491.81,201,316,1.2195121951219512,11.076448668143142,4.180647700935458,4,Regular
16756.0,215,1,239.4,239.4,0,215,0.0,0.0,2.360644605205203,0,At Risk
16757.0,319,1,106.83000000000001,106.83000000000001,0,319,0.0,0.0,1.941507179601303,0,At Risk
16758.0,65,1,369.34000000000003,369.34000000000003,0,65,0.0,0.0,2.4973263792592224,3,New
16759.0,8,3,789.79,263.2633333333333,23,31,0.5609756097560976,3.59199652343794,3.3955617987172397,3,New
16761.0,97,1,316.62,316.62,0,97,0.0,0.0,2.3476452019555567,0,New
16762.0,20,3,1207.24,402.41333333333336,124,144,2.0,12.824157531527854,3.7417154859749093,4,New
16763.0,199,1,611.85,611.85,0,199,0.0,0.0,2.860465359108184,0,At Risk
16764.0,4,13,2790.9500000000003,214.68846153846155,139,143,0.1917024320457797,1.6826741721970948,4.9241535351481645,2,New
16765.0,294,1,34.0,34.0,0,294,0.0,0.0,0.0,0,At Risk
16766.0,273,2,1145.6,572.8,0,273,0.0,0.0,2.703384449518396,0,At Risk
16767.0,31,11,5575.56,506.86909090909097,285,316,1.290909090909091,7.635946538254233,4.694971126561255,2,Regular
16768.0,48,3,478.09000000000003,159.36333333333334,224,272,4.2075471698113205,24.14328899473535,2.9903623708100024,1,Regular
16769.0,260,1,361.54,361.54,0,260,0.0,0.0,3.297834546250918,0,At Risk
16770.0,58,5,757.1,151.42000000000002,314,372,2.237410071942446,16.782747669276997,4.272649243648489,4,Regular
16771.0,33,5,2242.61,448.52200000000005,304,338,1.1976284584980237,13.101877754836478,4.660090271050809,4,Regular
16773.0,57,1,171.59,171.59,0,57,0.0,0.0,1.9679175777664804,3,New
16774.0,68,4,661.52,165.38,110,179,2.3191489361702127,9.2926019732827,3.028155991508549,4,New
16775.0,10,11,1691.51,153.77363636363637,357,367,2.2564102564102564,10.405254128670608,3.992419271689063,2,Regular
16776.0,60,1,371.54,371.54,0,60,0.0,0.0,3.7536592786072434,3,New
16777.0,80,2,222.62,111.31,176,257,3.74468085106383,25.672238503629444,3.6516653249827495,1,Regular
16778.0,74,2,245.94,122.97,199,274,13.266666666666667,51.381579059685066,2.5685394489524107,1,Regular
16779.0,2,22,10611.720000000001,482.35090909090917,364,367,1.0757575757575757,5.2282567723116005,4.4110631643816935,2,Regular
16780.0,100,2,422.24,211.12,158,259,2.7241379310344827,20.746416391836163,3.5760476175655236,4,Regular
16781.0,372,1,311.25,311.25,0,372,0.0,0.0,2.5059038573873225,0,At Risk
16782.0,10,13,2267.9500000000003,174.45769230769233,355,366,1.9120879120879122,8.542578895162402,4.044131179113011,2,Regular
16784.0,20,1,107.6,107.6,0,20,0.0,0.0,1.0986122886681096,3,New
16788.0,123,2,594.39,297.195,131,254,0.891156462585034,10.804697894834428,4.434889621471744,4,Regular
16789.0,8,1,80.8,80.8,0,8,0.0,0.0,1.5154125178887332,3,New
16790.0,4,6,1545.6200000000001,257.60333333333335,34,38,0.34782608695652173,1.8243456307429506,4.30568466764715,2,New
16791.0,29,7,1705.78,243.68285714285713,303,332,0.9584664536741214,7.934519693648954,5.052265544317769,4,Regular
16792.0,282,2,110.38000000000001,55.190000000000005,0,282,0.0,0.0,2.1857761359036614,0,At Risk
16793.0,57,1,243.84,243.84,0,57,0.0,0.0,2.623222320073418,3,New
16794.0,1,10,1196.5,119.65,179,180,0.631768953068592,4.319839819063425,4.4268383487889915,2,Regular
16795.0,365,1,414.88,414.88,0,365,0.0,0.0,3.8851008169960015,0,At Risk
16796.0,89,1,305.62,305.62,0,89,0.0,0.0,2.8624019707837425,3,New
16800.0,11,1,1162.65,1162.65,0,11,0.0,0.0,4.420582831520437,3,New
16801.0,163,4,1594.23,398.5575,110,273,1.4594594594594594,8.90465353050493,3.840503226069579,4,At Risk
16803.0,65,1,332.3,332.3,0,65,0.0,0.0,2.9834211945363944,3,New
16804.0,23,3,536.99,178.99666666666667,247,270,4.186440677966102,32.15666101226349,3.4597272216689148,1,Regular
16805.0,174,2,460.59,230.295,186,360,1.9175257731958764,18.885438671485314,3.3729096454189977,4,Regular
16806.0,103,4,762.16,190.54,135,239,1.4565217391304348,8.761069034421304,3.7096082603701848,4,Regular
16807.0,143,3,1121.59,373.8633333333333,128,271,1.9393939393939394,11.167092849258607,3.84581812688605,4,Regular
16808.0,99,2,288.42,144.21,175,274,7.954545454545454,37.31012536223182,2.5247081648637977,1,Regular
16809.0,23,5,914.69,182.93800000000002,239,262,1.6013513513513513,9.943199135377933,3.9732393250683957,4,Regular
16810.0,192,1,309.54,309.54,0,192,0.0,0.0,2.565824972090083,0,At Risk
16811.0,5,2,547.07,273.535,12,17,0.4444444444444444,2.3094010767585034,2.7895545081434556,3,New
16812.0,361,1,479.35,479.35,0,361,0.0,0.0,2.611916244877388,0,At Risk
16813.0,8,10,1652.18,165.21800000000002,196,204,0.45176470588235296,3.320626353335824,4.597502869736577,2,Regular
16814.0,14,21,6416.7,305.5571428571428,355,370,1.0849056603773586,4.667731887007857,4.210880753953617,2,Regular
16816.0,103,4,417.06,104.265,254,358,9.37037037037037,32.96285572504084,3.1885652086473883,1,Regular
16817.0,3,9,1604.75,178.30555555555554,365,368,4.258823529411765,19.636065543484296,4.053834310327207,2,Regular
16818.0,11,11,3349.57,304.50636363636363,194,206,1.0160427807486632,5.67912224005742,4.897862934453542,2,Regular
16820.0,96,1,497.61,497.61,0,96,0.0,0.0,2.982800236347416,3,New
16823.0,227,1,358.38,358.38,0,227,0.0,0.0,3.375955331375562,0,At Risk
16824.0,16,2,460.64,230.32,148,164,5.92,29.599999999999998,2.8903113198258525,1,Regular
16825.0,39,2,775.1800000000001,387.59000000000003,147,186,5.444444444444445,28.290163190291658,2.5332067431640377,1,Regular
16826.0,51,1,341.7,341.7,0,51,0.0,0.0,2.8771209748794786,3,New
16828.0,93,2,128.5,64.25,19,112,2.7142857142857144,7.181324987175317,1.920698676398049,1,New
16829.0,157,1,197.22,197.22,0,157,0.0,0.0,2.206253522714545,0,New
16830.0,39,1,325.91,325.91,0,39,0.0,0.0,2.8883440526476307,3,New
16832.0,184,3,199.15,66.38333333333334,33,217,3.0,6.767569726275452,1.9992211698510796,1,At Risk
16833.0,1,4,1106.53,276.6325,333,334,7.217391304347826,39.340063290622,3.6109032490481994,4,Regular
16834.0,228,1,413.46,413.46,0,228,0.0,0.0,3.0808029532053722,0,At Risk
16835.0,128,2,180.85,90.425,244,373,27.11111111111111,81.33333333333333,2.1262962035198276,1,Regular
16836.0,40,2,251.87,125.935,76,117,7.6,24.033310217279684,1.938634467000821,1,New
16837.0,31,11,3170.98,288.2709090909091,214,246,1.2865853658536586,8.630638279009114,4.430065127582281,2,Regular
16838.0,197,2,588.85,294.425,90,288,3.75,18.371173070873837,2.847862707988556,4,At Risk
16839.0,9,34,16594.35,488.06911764705876,360,370,1.2981132075471697,4.4557798082105355,3.6850809302968424,2,Regular
16841.0,37,6,1869.82,311.63666666666666,250,288,2.1565217391304348,12.162345763143007,4.325097598676826,4,Regular
16842.0,101,3,1264.19,421.3966666666667,201,302,3.2419354838709675,19.782991107921408,3.5232068413805497,4,Regular
16843.0,43,16,10196.57,637.285625,284,327,0.7400530503978779,4.836839239313768,4.89897651005711,2,Regular
16846.0,50,1,214.32,214.32,0,50,0.0,0.0,2.1621945905659183,3,New
16847.0,43,1,193.44,193.44,0,43,0.0,0.0,2.3563771498578037,3,New
16848.0,53,1,281.42,281.42,0,53,0.0,0.0,2.5619283927271144,3,New
16849.0,187,1,124.57,124.57,0,187,0.0,0.0,1.9469153384962103,0,At Risk
16850.0,334,1,332.41,332.41,0,334,0.0,0.0,2.7304306015328454,0,At Risk
16851.0,4,3,342.45,114.14999999999999,47,52,2.473684210526316,8.846646703397669,2.5714683503056905,1,New
16852.0,10,2,144.91000000000003,72.45500000000001,165,176,20.625,58.336309447890166,1.7209088124011278,1,Regular
16855.0,24,2,328.4,164.2,19,43,1.0555555555555556,4.478342947514801,2.691377171807252,3,New
16856.0,15,1,35.400000000000006,35.400000000000006,0,15,0.0,0.0,0.6931471805599453,3,New
16858.0,369,1,375.69000000000005,375.69000000000005,0,369,0.0,0.0,1.8687333656621714,0,At Risk
16859.0,145,2,747.81,373.905,116,261,2.2745098039215685,16.243248974724914,3.6598017983476323,4,Regular
16861.0,60,2,173.76,86.88,98,158,19.6,43.82693235899588,1.5321798618810867,1,Regular
16863.0,31,2,502.8,251.4,335,367,13.4,67.0,3.043106246927967,1,Regular
16866.0,141,3,207.73999999999998,69.24666666666666,20,162,1.9,4.0674862562084275,1.8556211951115018,0,New
16869.0,23,4,817.12,204.28,152,175,1.1984126984126984,10.461372637484882,4.204368911744622,4,Regular
16871.0,22,6,2812.34,468.72333333333336,248,271,1.8235294117647058,12.450722039417322,4.618838471232651,2,Regular
16872.0,77,3,680.02,226.67333333333332,107,184,17.833333333333332,31.990102636075843,0.9151950342191552,1,New
16873.0,5,6,7123.62,1187.27,359,364,1.2805755395683454,10.042889092696791,4.861173336300786,2,Regular
16875.0,67,5,2095.53,419.10600000000005,272,340,2.4414414414414414,16.491697461937786,4.336169806048281,4,Regular
16877.0,12,6,846.62,141.10333333333332,195,208,1.2451612903225806,10.027457068769943,4.028977621517682,4,Regular
16878.0,84,1,13.3,13.3,0,84,0.0,0.0,0.5660857389596289,0,New
16880.0,31,7,1491.43,213.0614285714286,158,189,0.9017341040462428,6.19326785653921,4.29760038382152,4,Regular
16881.0,67,1,432.0,432.0,0,67,0.0,0.0,0.0,0,New
16882.0,67,3,705.12,235.04,250,317,6.552631578947368,30.260756290383807,3.408468337948081,1,Regular
16883.0,187,2,272.48,136.24,184,372,5.111111111111111,30.66666666666667,3.223683072184743,1,Regular
16884.0,38,2,429.84000000000003,214.92000000000002,0,38,0.0,0.0,3.047178351855387,3,New
16885.0,15,3,450.41,150.13666666666668,341,357,3.5789473684210527,31.459727361957388,4.0157524905831075,4,Regular
16887.0,35,1,192.32999999999998,192.32999999999998,0,35,0.0,0.0,3.1343553632267382,3,New
16889.0,195,3,1578.67,526.2233333333334,142,337,1.0522388059701493,9.013204318826844,4.409596168435948,4,Regular
16891.0,2,5,742.43,148.486,369,372,1.9891891891891893,17.880943581387196,4.901498437797537,2,Regular
16892.0,1,5,518.19,103.638,182,184,1.8958333333333333,15.815701170317173,4.054767043933664,4,Regular
16893.0,367,1,145.93,145.93,0,367,0.0,0.0,3.601465537953224,0,At Risk
16895.0,65,1,202.27,202.27,0,65,0.0,0.0,3.80827614809536,3,New
16897.0,299,2,289.78,144.89,14,314,0.3888888888888889,2.3333333333333335,3.4426909456225383,0,At Risk
16898.0,26,3,501.03,167.01,342,369,2.1923076923076925,19.432634800390808,4.202880328632318,4,Regular
16899.0,8,6,1271.06,211.84333333333333,352,360,2.8688524590163933,16.80119575618223,3.7862389481389807,4,Regular
16900.0,17,3,887.11,295.7033333333333,46,63,0.5769230769230769,4.871116117254056,3.7927635331599343,4,New
16902.0,116,1,1706.88,1706.88,0,116,0.0,0.0,3.5012346107556453,3,New
16903.0,29,1,363.2,363.2,0,29,0.0,0.0,3.3871152893082117,3,New
16904.0,4,16,3653.75,228.359375,362,367,0.536144578313253,4.408467878398631,5.153721761513059,2,Regular
16905.0,5,7,3037.6,433.9428571428571,366,372,1.8383838383838385,15.743313508197769,4.0972552552168615,2,Regular
16906.0,82,4,559.59,139.8975,166,249,1.9411764705882353,12.34075028703923,3.000207138068071,4,Regular
16907.0,29,5,928.76,185.752,336,365,2.402877697841727,14.560080140158304,3.711774073795389,4,Regular
16909.0,72,1,379.14,379.14,0,72,0.0,0.0,1.9514345304075287,3,New
16910.0,4,8,1508.96,188.62,86,91,0.15441176470588236,2.0351557565764256,5.4656332714788345,2,New
16912.0,29,11,2555.58,232.32545454545453,294,323,2.9494949494949494,13.620493066514669,4.2410884866403284,2,Regular
16913.0,290,1,113.44,113.44,0,290,0.0,0.0,1.0385297562055271,0,At Risk
16914.0,36,1,183.76,183.76,0,36,0.0,0.0,2.323647969624377,3,New
16915.0,9,6,621.6800000000001,103.61333333333334,274,284,4.875,17.01877305694028,3.3232492126816378,1,Regular
16916.0,24,2,562.41,281.205,348,372,2.577777777777778,29.95107121067069,4.175791094059576,4,Regular
16917.0,277,1,391.52,391.52,0,277,0.0,0.0,1.8743748736418382,0,At Risk
16918.0,50,6,1068.82,178.13666666666666,267,317,2.094488188976378,15.270280852536262,4.141984137560869,4,Regular
16919.0,156,11,2592.25,235.6590909090909,212,368,0.6369230769230769,6.44472147945652,4.252346547950964,4,Regular
16921.0,61,1,154.18,154.18,0,61,0.0,0.0,3.4180733319959336,3,New
16923.0,12,19,7069.08,372.0568421052632,350,363,0.5456,3.821948757858,4.771748782102911,2,Regular
16924.0,21,3,829.89,276.63,62,84,0.775,5.231295795135516,3.8495026374574817,4,New
16926.0,371,1,230.25,230.25,0,371,0.0,0.0,2.5053380156878293,0,At Risk
16927.0,116,3,543.05,181.01666666666665,245,362,49.0,72.14568594171102,0.19077056652362495,1,Regular
16928.0,80,17,2814.7,165.5705882352941,292,373,1.4039408866995073,6.098562096105336,2.9374289535831424,2,Regular
16929.0,4,7,1295.39,185.0557142857143,151,156,1.9473684210526316,8.208767242961807,3.536922334258836,2,New
16930.0,26,3,378.89,126.29666666666667,42,68,0.8076923076923077,5.824352060364906,3.444006971487853,4,New
16931.0,5,21,4554.87,216.89857142857142,364,370,0.4,2.975085078064063,5.542919964363992,2,Regular
16932.0,53,1,150.23000000000002,150.23000000000002,0,53,0.0,0.0,3.3279209605746467,3,New
16933.0,1,2,563.23,281.615,237,239,5.511627906976744,36.14216116882731,3.3690315709150647,1,Regular
16934.0,55,2,931.03,465.515,0,55,0.0,0.0,3.733235754546761,3,New
16936.0,26,1,261.9,261.9,0,26,0.0,0.0,3.446069623470487,3,New
16938.0,9,4,2711.6800000000003,677.9200000000001,300,309,1.2735042735042734,13.882476638714184,2.565165091933495,4,Regular
16940.0,52,3,3049.88,1016.6266666666667,237,290,0.7796052631578947,9.596519162784412,5.098957293723428,4,Regular
16942.0,13,9,1904.99,211.66555555555556,215,228,0.7681159420289855,6.755781206503429,4.613326725351878,2,Regular
16943.0,212,3,816.73,272.24333333333334,106,318,3.3125,13.074075554810872,2.9791987451407325,4,At Risk
16945.0,22,19,4345.5,228.71052631578948,336,358,1.3306451612903225,6.616409210224415,4.479693826085204,2,Regular
16947.0,236,1,406.48,406.48,0,236,0.0,0.0,2.7606261395858596,0,At Risk
16948.0,139,3,435.02,145.00666666666666,187,326,10.333333333333334,31.786049474202844,1.5910418548040668,1,Regular
16949.0,4,6,1286.27,214.37833333333333,312,317,5.271186440677966,21.51409362325445,3.7380088821613473,2,Regular
16950.0,57,3,1178.56,392.8533333333333,310,367,7.536585365853658,38.96286537266966,3.1753993277216295,4,Regular
16951.0,135,3,1277.75,425.9166666666667,169,304,1.988235294117647,18.11240966170712,4.101216169252091,4,Regular
16952.0,109,2,167.61,83.805,0,109,0.0,0.0,1.9788717469130281,0,New
16953.0,30,1,20.8,20.8,0,30,0.0,0.0,0.0,0,New
16954.0,1,9,2085.08,231.67555555555555,358,360,6.69811320754717,23.339126034705345,3.41201170905938,2,Regular
16955.0,185,4,518.67,129.6675,188,373,7.791666666666667,31.196403313685778,2.4219967002533114,1,Regular
16956.0,18,1,308.74,308.74,0,18,0.0,0.0,2.6071640495961823,3,New
16957.0,239,2,416.64,208.32,42,282,2.8,10.844353369380768,2.6059286390446723,4,At Risk
16959.0,87,1,117.35000000000001,117.35000000000001,0,87,0.0,0.0,1.8549940545040438,0,New
16960.0,39,3,507.05,169.01666666666668,213,253,2.12,19.194001588248796,4.2822100915482695,4,Regular
16961.0,116,1,234.17,234.17,0,116,0.0,0.0,2.4945027758686074,0,New
16963.0,187,1,110.55000000000001,110.55000000000001,0,187,0.0,0.0,1.9156789467340773,0,At Risk
16965.0,227,1,201.19,201.19,0,227,0.0,0.0,2.231083743734113,0,At Risk
16966.0,8,7,2154.97,307.8528571428571,231,240,8.481481481481481,25.250088149686757,1.9627945114189846,1,Regular
16967.0,189,1,319.02,319.02,0,189,0.0,0.0,2.92063383804575,0,At Risk
16968.0,4,2,439.43,219.715,103,108,3.433333333333333,18.8051411410107,3.210756732578878,4,New
16969.0,39,3,650.41,216.8033333333333,152,192,3.682926829268293,16.977100789578657,3.09892483844422,4,Regular
16971.0,38,1,357.21,357.21,0,38,0.0,0.0,3.3375587900154917,3,New
16976.0,267,1,251.51999999999998,251.51999999999998,0,267,0.0,0.0,0.47413931305783735,0,At Risk
16978.0,78,1,344.33,344.33,0,78,0.0,0.0,3.4814041472065007,3,New
16979.0,4,6,1852.0,308.6666666666667,294,298,3.3068181818181817,18.945995819057853,3.4556969583035504,2,Regular
16980.0,255,2,1028.46,514.23,36,291,0.45,4.024922359499621,3.304243215158218,4,At Risk
16982.0,61,1,384.06,384.06,0,61,0.0,0.0,2.996246418279809,3,New
16983.0,13,7,1905.87,272.26714285714286,356,370,2.492957746478873,13.02139346013291,4.196919346662611,2,Regular
16984.0,88,2,4459.52,2229.76,41,130,0.10275689223057644,2.0525673147192114,5.201996112332345,4,New
16985.0,17,10,5464.12,546.412,341,359,2.8403361344537816,12.593368710526843,3.4254274888712586,2,Regular
16986.0,30,2,1873.2,936.6,0,30,0.0,0.0,0.18465190428739703,3,New
16987.0,3,7,1616.8,230.97142857142856,202,205,1.5748031496062993,11.012633210940978,3.8992777806925782,2,Regular
16988.0,5,1,126.12,126.12,0,5,0.0,0.0,1.6713010706935447,3,New
16989.0,7,6,1133.25,188.875,143,151,12.818181818181818,19.5847807331008,1.8713699939235977,1,New
16990.0,219,1,179.0,179.0,0,219,0.0,0.0,0.0,0,At Risk
16992.0,11,5,1614.31,322.86199999999997,274,285,2.9456521739130435,15.091926471625158,3.9767212415012367,4,Regular
16996.0,30,6,1456.96,242.82666666666668,323,353,8.916666666666666,28.391522879700755,2.363007189475194,1,Regular
16997.0,288,3,702.0,234.0,37,326,3.3636363636363638,7.566673341340001,1.8104090499386718,1,At Risk
16998.0,150,4,295.0,73.75,154,304,51.0,49.56813492557492,0.0,1,Regular
16999.0,23,2,484.82,242.41,50,74,2.272727272727273,10.660035817780521,2.463538990424848,4,New
17001.0,1,11,3989.57,362.6881818181818,358,359,2.1011904761904763,8.801632864943306,3.8024510967604424,2,Regular
17002.0,86,3,1493.73,497.91,205,291,4.25,21.39248227467632,3.4158112970410808,4,Regular
17004.0,46,2,1312.1399999999999,656.0699999999999,46,93,1.0952380952380953,7.097954098256229,2.9063502488587876,4,New
17006.0,5,4,781.78,195.445,70,76,1.6046511627906976,7.135222941368709,3.174919926149736,4,New
17007.0,51,6,889.9300000000001,148.3216666666667,306,357,5.980392156862745,25.076275796918832,3.4984591649210777,1,Regular
17010.0,18,1,195.36,195.36,0,18,0.0,0.0,2.0878242447244264,3,New
17011.0,30,1,270.9,270.9,0,30,0.0,0.0,2.6190177078521204,3,New
17014.0,8,3,583.4300000000001,194.4766666666667,58,67,0.8028169014084507,4.8391844599503075,3.4177329736751374,4,New
17015.0,29,3,1838.6100000000001,612.87,156,185,0.7323943661971831,8.311661073817064,4.730529268232462,4,Regular
17017.0,3,20,8694.26,434.713,369,373,1.4462151394422311,8.462156676493874,3.7167150054062446,2,Regular
17018.0,41,2,920.1,460.05,285,326,19.0,73.58668357794092,2.548107416629843,1,Regular
17019.0,11,4,1258.08,314.52,357,368,1.5638766519823788,17.338103695973466,4.60506759113122,4,Regular
17022.0,31,1,71.0,71.0,0,31,0.0,0.0,1.8205507117422237,3,New
17024.0,45,3,95.85,31.95,112,158,55.5,3.5355339059327378,0.6460905050608089,1,New
17025.0,61,3,357.77,119.25666666666666,312,373,39.0,110.30865786510141,1.8005359553916866,1,Regular
17026.0,185,2,154.82999999999998,77.41499999999999,184,370,61.333333333333336,106.23244953089113,0.7854561314511355,1,Regular
17027.0,79,6,877.5600000000001,146.26000000000002,238,317,1.6054421768707483,12.12410585497308,4.24802884142307,4,Regular
17029.0,111,2,716.0,358.0,126,237,126.0,0.0,0.0,1,Regular
17030.0,64,1,146.87,146.87,0,64,0.0,0.0,1.90998714495878,3,New
17031.0,12,2,380.35,190.175,143,155,6.809523809523809,31.205158303746913,2.8545261079976014,1,Regular
17033.0,86,3,1030.14,343.38000000000005,273,359,10.074074074074074,36.38144701093796,2.511105104891896,1,Regular
17034.0,16,3,745.52,248.50666666666666,271,288,9.310344827586206,39.77804800952751,3.0500440929221275,1,Regular
17035.0,246,2,433.53000000000003,216.76500000000001,65,312,2.4074074074074074,12.509255832441891,3.0392308816070828,4,At Risk
17037.0,88,1,1267.32,1267.32,0,88,0.0,0.0,4.158540429790301,3,New
17038.0,30,1,112.4,112.4,0,30,0.0,0.0,2.985630919895231,3,New
17040.0,138,1,449.73,449.73,0,138,0.0,0.0,2.5299208469352052,0,New
17041.0,27,3,1071.49,357.16333333333336,333,361,4.897058823529412,31.879970648258148,3.8406587135055856,4,Regular
17042.0,3,5,1036.58,207.31599999999997,244,247,2.5208333333333335,13.986443938152675,3.8159235763296686,4,Regular
17043.0,32,4,1735.18,433.795,234,266,2.297029702970297,15.255520020278198,4.148164728598941,4,Regular
17044.0,25,1,948.48,948.48,0,25,0.0,0.0,1.715506376172396,3,New
17045.0,113,3,339.44,113.14666666666666,134,248,6.380952380952381,21.534800185922766,2.4232738246225862,1,Regular
17046.0,157,1,642.02,642.02,0,157,0.0,0.0,2.7536602108629165,0,New
17047.0,85,3,1100.9,366.9666666666667,119,205,1.859375,14.875,3.8185889957497725,4,Regular
17048.0,118,3,925.35,308.45,213,331,5.0476190476190474,26.19341974800614,3.4930598361644107,4,Regular
17049.0,3,9,5655.03,628.3366666666666,273,276,0.8544303797468354,6.067164761726131,4.930428541572816,2,Regular
17050.0,96,6,3185.64,530.9399999999999,203,300,0.6547231270358306,6.502739656791272,4.6047552222560695,4,Regular
17051.0,194,1,240.89000000000001,240.89000000000001,0,194,0.0,0.0,3.3529444121685046,0,At Risk
17052.0,28,1,399.09,399.09,0,28,0.0,0.0,3.8711103701116354,3,New
17053.0,131,1,498.48,498.48,0,131,0.0,0.0,2.5161482988933193,0,New
17054.0,28,5,1356.33,271.26599999999996,216,245,2.6219512195121952,14.4475554290037,3.824228866069676,4,Regular
17058.0,82,3,1179.89,393.2966666666667,158,240,2.5737704918032787,15.750617994641187,3.5774591435151226,4,Regular
17059.0,30,5,3080.39,616.078,339,370,0.6588693957115009,7.57505442227891,4.935100308372763,2,Regular
17060.0,266,1,234.24,234.24,0,266,0.0,0.0,0.9642100878197414,0,At Risk
17061.0,74,11,5232.2300000000005,475.65727272727275,158,232,1.5714285714285714,6.280390033196359,3.340738488004792,2,Regular
17062.0,314,4,533.33,133.3325,55,370,0.7941176470588235,5.388098613845124,3.289375040300604,4,At Risk
17063.0,21,7,1461.14,208.73428571428573,268,289,3.4675324675324677,18.942839513419546,3.9433905297142977,4,Regular
17064.0,59,3,855.45,285.15000000000003,268,327,4.45,24.243416020416415,3.73003418604619,4,Regular
17068.0,12,21,4552.14,216.76857142857145,355,368,1.1796610169491526,4.936838465491806,4.228346540639217,2,Regular
17069.0,28,9,2709.7000000000003,301.0777777777778,345,373,2.4014084507042255,13.27882111487233,4.501746359749314,2,Regular
17070.0,114,1,304.24,304.24,0,114,0.0,0.0,3.848290779978687,0,New
17071.0,28,9,2429.03,269.89222222222224,281,310,1.9928057553956835,9.298976414667713,4.291925809409055,2,Regular
17073.0,18,4,1446.09,361.5225,91,109,0.5260115606936416,3.9964613329684653,4.521419648572483,4,New
17075.0,18,4,834.12,208.53,299,317,3.9210526315789473,27.34996071070657,3.7661055148600115,4,Regular
17076.0,36,3,841.0799999999999,280.35999999999996,328,365,13.625,50.996003679742856,2.2547520348259185,1,Regular
17078.0,36,2,378.2,189.1,0,36,0.0,0.0,3.012890208151327,3,New
17079.0,78,1,118.80000000000001,118.80000000000001,0,78,0.0,0.0,0.6931471805599453,0,New
17080.0,22,2,287.62,143.81,247,270,35.285714285714285,93.35722483327913,1.6364313255451886,1,Regular
17081.0,25,2,288.91,144.455,20,46,0.3225806451612903,2.5400025400038104,3.9205395969225703,3,New
17082.0,33,2,2003.85,1001.925,285,318,3.5625,31.863968679372004,3.9674901138894825,4,Regular
17083.0,109,3,1405.78,468.5933333333333,194,304,3.803921568627451,26.046895867141743,3.0250381013548746,4,Regular
17084.0,35,2,2747.9900000000002,1373.9950000000001,0,35,0.0,0.0,4.531087074261247,3,New
17085.0,123,5,1562.4,312.48,239,363,1.281081081081081,10.73479303170804,4.335675326092872,4,Regular
17086.0,7,6,2050.08,341.68,56,64,0.5789473684210527,2.6680893927750513,3.950931858946363,2,New
17088.0,28,4,1991.01,497.7525,225,254,1.9649122807017543,12.793755269116355,4.362356095265027,4,Regular
17090.0,4,7,1974.65,282.09285714285716,349,354,5.783333333333333,21.07298991493144,3.187669061771704,2,Regular
17091.0,3,9,3827.76,425.3066666666667,365,368,1.8711340206185567,11.1298921479711,4.423454185270193,2,Regular
17092.0,50,4,1774.03,443.5075,227,277,1.8373983739837398,14.371747092387142,4.270895976231751,4,Regular
17094.0,322,1,302.0,302.0,0,322,0.0,0.0,2.626309140288917,0,At Risk
17095.0,23,3,1324.16,441.3866666666667,312,335,4.260273972602739,32.50556678703077,3.887386754270442,4,Regular
17096.0,15,4,1022.13,255.5325,246,262,5.191489361702128,21.607806859993854,3.5928505406924582,4,Regular
17097.0,2,8,954.42,119.3025,363,365,1.7190476190476192,15.91551014587541,4.635538556416362,2,Regular
17100.0,18,2,971.74,485.87,0,18,0.0,0.0,4.009775263055401,3,New
17101.0,10,4,1621.73,405.4325,167,178,4.048780487804878,20.003688684230458,2.6634872827938523,4,Regular
17102.0,262,1,25.5,25.5,0,262,0.0,0.0,0.0,0,At Risk
